# util_output: detail

# resource	operation	var	loadBucket	startBucket	bktLength	rate	load
1102_PACK-x-1102_PACK	00010324210_1102_P-at-1102-183607	OP165856T003	2017-06-01	2017-06-01	 15	 11.03999996	 143.52000427
1102_PACK-x-1102_PACK	00859221240_1102_P-at-1102-184396	OP173845T003	2017-06-01	2017-06-01	 15	 0.00488	 52.18403625
1102_PACK-x-1102_PACK	00551479320_1102_P-at-1102-184188	OP174308T003	2017-06-01	2017-06-01	 15	 0.0028	 5.9638319
1102_PACK-x-1102_PACK	00689652243_1102_P-at-1102-184370	OP174849T003	2017-06-01	2017-06-01	 15	 0.00576	 69.65896606
1102_PACK-x-1102_PACK	00569630241_1102_P-at-1102-184248	OP174914T003	2017-06-01	2017-06-01	 15	 0.00576	 89.63792419
1102_PACK-x-1102_PACK	17890000320_1102_P-at-1102-184615	OP175408T003	2017-06-01	2017-06-01	 15	 0.006	 271.25845337
1102_PACK-x-1102_PACK	17880000320_1102_P-at-1102-184611	OP175413T003	2017-06-01	2017-06-01	 15	 0.006	 636.1529541
1102_PACK-x-1102_PACK	0055Y184336_1102_P-at-1102-184230	OP182557T003	2017-06-01	2017-06-01	 15	 0.0028	 17.83051109
1102_PACK-x-1102_PACK	00551479310_1102_P-at-1102-184187	OP184148T003	2017-06-01	2017-06-01	 15	 0.00328	 13.92373085
1102_PACK-x-1102_PACK	00339656213_1102_P-at-1102-184110	OP184775T003	2017-06-01	2017-06-01	 15	 0.00824	 2.36459994
1102_PACK-x-1102_PACK	17890000210_1102_P-at-1102-184613	OP185253T003	2017-06-01	2017-06-01	 15	 0.02639999	 1004.66717529
1102_PACK-x-1102_PACK	10589301320_1102_P-at-1102-184520	OP193894T003	2017-06-01	2017-06-01	 15	 0.00424	 43.73427582
1102_PACK-x-1102_PACK	10589301240_1102_P-at-1102-184518	OP193955T003	2017-06-01	2017-06-01	 15	 0.00576	 21.64060783
1102_PACK-x-1102_PACK	00270615240_1102_P-at-1102-183985	OP194811T003	2017-06-01	2017-06-01	 15	 0.00352	 6.50587511
1102_PACK-x-1102_PACK	00102050240_1102_P-at-1102-183731	OP195851T003	2017-06-01	2017-06-01	 15	 0.01432	 228.0819397
1102_PACK-x-1102_PACK	00859221210_1102_P-at-1102-184395	OP203864T003	2017-06-01	2017-06-01	 15	 0.00552	 25.4281559
1102_PACK-x-1102_PACK	01259285213_1102_P-at-1102-184401	OP204049T003	2017-06-01	2017-06-01	 15	 0.00824	 16.47999954
1102_PACK-x-1102_PACK	17880000210_1102_P-at-1102-184609	OP205426T003	2017-06-01	2017-06-01	 15	 0.02639999	 723.05163574
1102_PACK-x-1102_PACK	00140328250_1102_P-at-1102-183904	OP205931T003	2017-06-01	2017-06-01	 15	 0.00384	 9.74449921
1102_PACK-x-1102_PACK	54491895120_1102_P-at-1102-184673	OP213892T003	2017-06-01	2017-06-01	 15	 0.0168	 1.92309594
1102_PACK-x-1102_PACK	54430D93243_1102_P-at-1102-184668	OP213941T003	2017-06-01	2017-06-01	 15	 0.00576	 12.04397583
1102_PACK-x-1102_PACK	0012B102243_1102_P-at-1102-183825	OP214724T003	2017-06-01	2017-06-01	 15	 0.00576	 23.19527817
1102_PACK-x-1102_PACK	00649258241_1102_P-at-1102-184313	OP215066T003	2017-06-01	2017-06-01	 15	 6.5600009	 6.5600009
1102_PACK-x-1102_PACK	03600908240_1102_P-at-1102-184464	OP215648T003	2017-06-01	2017-06-01	 15	 0.00576	 3.8592
1102_PACK-x-1102_PACK	00102050320_1102_P-at-1102-183733	OP215835T003	2017-06-01	2017-06-01	 15	 0.0128	 458.17318726
1102_PACK-x-1102_PACK	54491895210_1102_P-at-1102-184674	OP223691T003	2017-06-01	2017-06-01	 15	 0.0168	 31.67690468
1102_PACK-x-1102_PACK	10589301310_1102_P-at-1102-184519	OP223783T003	2017-06-01	2017-06-01	 15	 0.00512	 14.32033253
1102_PACK-x-1102_PACK	10589301210_1102_P-at-1102-184517	OP223825T003	2017-06-01	2017-06-01	 15	 0.00824	 9.32209301
1102_PACK-x-1102_PACK	00309159212_1102_P-at-1102-184066	OP223857T003	2017-06-01	2017-06-01	 15	 0.00824	 80.44966888
1102_PACK-x-1102_PACK	13155351210_1102_P-at-1102-184601	OP224094T003	2017-06-01	2017-06-01	 15	 0.01896001	 265.44015503
1102_PACK-x-1102_PACK	00270615210_1102_P-at-1102-183984	OP224643T003	2017-06-01	2017-06-01	 15	 0.006	 12.91044044
1102_PACK-x-1102_PACK	00552594336_1102_P-at-1102-184196	OP225165T003	2017-06-01	2017-06-01	 15	 0.0028	 10.18303967
1102_PACK-x-1102_PACK	00102050310_1102_P-at-1102-183732	OP225647T003	2017-06-01	2017-06-01	 15	 0.01368	 215.83906555
1102_PACK-x-1102_PACK	00010W84150_1102_P-at-1102-183673	OP225801T003	2017-06-01	2017-06-01	 15	 22.4640007	 112.31999969
1102_PACK-x-1102_PACK	10909617329_1102_P-at-1102-184564	OP233991T003	2017-06-01	2017-06-01	 15	 0.0128	 115.19999695
1102_PACK-x-1102_PACK	10909612329_1102_P-at-1102-184548	OP234996T003	2017-06-01	2017-06-01	 15	 0.0128	 91.44665527
1102_PACK-x-1102_PACK	03600908320_1102_P-at-1102-184466	OP235799T003	2017-06-01	2017-06-01	 15	 0.00424	 21.95471954
1102_PACK-x-1102_PACK	00010W84240_1102_P-at-1102-183675	OP236199T003	2017-06-01	2017-06-01	 15	 7.87200117	 251.90403748
1102_PACK-x-1102_PACK	00140328320_1102_P-at-1102-183906	OP236305T003	2017-06-01	2017-06-01	 15	 0.0028	 5.70805216
1102_PACK-x-1102_PACK	00140328220_1102_P-at-1102-183903	OP236346T003	2017-06-01	2017-06-01	 15	 0.00552	 10.3494482
1102_PACK-x-1102_PACK	0012B102313_1102_P-at-1102-183826	OP245248T003	2017-06-01	2017-06-01	 15	 0.00512	 65.41707611
1102_PACK-x-1102_PACK	00120855313_1102_P-at-1102-183780	OP245306T003	2017-06-01	2017-06-01	 15	 0.00512	 22.01190376
1102_PACK-x-1102_PACK	00649258311_1102_P-at-1102-184314	OP245565T003	2017-06-01	2017-06-01	 15	 5.11999989	 5.11999989
1102_PACK-x-1102_PACK	03600908310_1102_P-at-1102-184465	OP246062T003	2017-06-01	2017-06-01	 15	 0.00512	 8.45823956
1102_PACK-x-1102_PACK	00150478250_1102_P-at-1102-183945	OP246416T003	2017-06-01	2017-06-01	 15	 0.00384	 8.57441235
1102_PACK-x-1102_PACK	00140328210_1102_P-at-1102-183902	OP246506T003	2017-06-01	2017-06-01	 15	 0.00816	 1.2148608
1102_PACK-x-1102_PACK	00070908150_1102_P-at-1102-183719	OP246521T003	2017-06-01	2017-06-01	 15	 23.61599922	 23.61599922
1102_PACK-x-1102_PACK	10909615329_1102_P-at-1102-184556	OP254418T003	2017-06-01	2017-06-01	 15	 0.0128	 54.45183945
1102_PACK-x-1102_PACK	00859223241_1102_P-at-1102-184399	OP254558T003	2017-06-01	2017-06-01	 15	 0.00488	 6.86825848
1102_PACK-x-1102_PACK	10589303241_1102_P-at-1102-184526	OP254570T003	2017-06-01	2017-06-01	 15	 0.00576	 23.91482925
1102_PACK-x-1102_PACK	00129189243_1102_P-at-1102-183805	OP254955T003	2017-06-01	2017-06-01	 15	 0.00576	 9.31553268
1102_PACK-x-1102_PACK	00689224120_1102_P-at-1102-184357	OP255676T003	2017-06-01	2017-06-01	 15	 0.01312	 6.04740143
1102_PACK-x-1102_PACK	00560908320_1102_P-at-1102-184235	OP256306T003	2017-06-01	2017-06-01	 15	 0.00424	 9.42975998
1102_PACK-x-1102_PACK	00010W84320_1102_P-at-1102-183677	OP256567T003	2017-06-01	2017-06-01	 15	 0.00256	 12.28800011
1102_PACK-x-1102_PACK	00070908320_1102_P-at-1102-183723	OP256699T003	2017-06-01	2017-06-01	 15	 0.0024	 23.04000092
1102_PACK-x-1102_PACK	00519605237_1102_P-at-1102-184160	OP264693T003	2017-06-01	2017-06-01	 15	 0.00576	 38.77778244
1102_PACK-x-1102_PACK	00552593336_1102_P-at-1102-184192	OP265026T003	2017-06-01	2017-06-01	 15	 0.0028	 13.61068821
1102_PACK-x-1102_PACK	00569632212_1102_P-at-1102-184253	OP265660T003	2017-06-01	2017-06-01	 15	 0.00824	 37.34878922
1102_PACK-x-1102_PACK	00560908310_1102_P-at-1102-184234	OP266279T003	2017-06-01	2017-06-01	 15	 0.00512	 27.01312065
1102_PACK-x-1102_PACK	00010W84210_1102_P-at-1102-183674	OP266571T003	2017-06-01	2017-06-01	 15	 13.24800014	 344.44799805
1102_PACK-x-1102_PACK	00689227120_1102_P-at-1102-184363	OP275001T003	2017-06-01	2017-06-01	 15	 0.01312	 2.55669451
1102_PACK-x-1102_PACK	00150478320_1102_P-at-1102-183947	OP276987T003	2017-06-01	2017-06-01	 15	 0.0028	 5.58146381
1102_PACK-x-1102_PACK	00150478220_1102_P-at-1102-183944	OP277035T003	2017-06-01	2017-06-01	 15	 0.00552	 6.46237421
1102_PACK-x-1102_PACK	00129189313_1102_P-at-1102-183806	OP285604T003	2017-06-01	2017-06-01	 15	 0.00512	 2.61452794
1102_PACK-x-1102_PACK	00579232212_1102_P-at-1102-184282	OP286219T003	2017-06-01	2017-06-01	 15	 0.00824	 94.0446701
1102_PACK-x-1102_PACK	00569630212_1102_P-at-1102-184247	OP286287T003	2017-06-01	2017-06-01	 15	 0.00824	 57.16796494
1102_PACK-x-1102_PACK	00150478310_1102_P-at-1102-183946	OP287166T003	2017-06-01	2017-06-01	 15	 0.00328	 1.97777438
1102_PACK-x-1102_PACK	00689167240_1102_P-at-1102-184340	OP295421T003	2017-06-01	2017-06-01	 15	 0.00576	 33.54998398
1102_PACK-x-1102_PACK	00559239320_1102_P-at-1102-184218	OP295456T003	2017-06-01	2017-06-01	 15	 0.0028	 32.16595078
1102_PACK-x-1102_PACK	00689224329_1102_P-at-1102-184361	OP296308T003	2017-06-01	2017-06-01	 15	 0.00424	 10.54632187
1102_PACK-x-1102_PACK	00309181236_1102_P-at-1102-184087	OP305278T003	2017-06-01	2017-06-01	 15	 0.00424	 37.65751648
1102_PACK-x-1102_PACK	00559239310_1102_P-at-1102-184217	OP305367T003	2017-06-01	2017-06-01	 15	 0.00328	 5.61588478
1102_PACK-x-1102_PACK	00689652214_1102_P-at-1102-184369	OP306268T003	2017-06-01	2017-06-01	 15	 0.00824	 40.2281723
1102_PACK-x-1102_PACK	00010331150_1102_P-at-1102-183614	OP306274T003	2017-06-01	2017-06-01	 15	 14.97599983	 149.75999451
1102_PACK-x-1102_PACK	00129611243_1102_P-at-1102-183820	OP315952T003	2017-06-01	2017-06-01	 15	 0.00576	 98.1410675
1102_PACK-x-1102_PACK	00010801320_1102_P-at-1102-183668	OP316463T003	2017-06-01	2017-06-01	 15	 0.01336	 160.32000732
1102_PACK-x-1102_PACK	00010331240_1102_P-at-1102-183616	OP316579T003	2017-06-01	2017-06-01	 15	 5.24800062	 47.23200607
1102_PACK-x-1102_PACK	00519608320_1102_P-at-1102-184171	OP316592T003	2017-06-01	2017-06-01	 15	 0.00424	 38.15576172
1102_PACK-x-1102_PACK	0012B102214_1102_P-at-1102-183824	OP326555T003	2017-06-01	2017-06-01	 15	 0.00824	 9.85726452
1102_PACK-x-1102_PACK	00519608310_1102_P-at-1102-184170	OP326743T003	2017-06-01	2017-06-01	 15	 0.0036	 0.0036
1102_PACK-x-1102_PACK	00649258212_1102_P-at-1102-184312	OP326850T003	2017-06-01	2017-06-01	 15	 11.03999996	 22.07999992
1102_PACK-x-1102_PACK	00159038250_1102_P-at-1102-183957	OP327075T003	2017-06-01	2017-06-01	 15	 0.00384	 22.49460411
1102_PACK-x-1102_PACK	00749281242_1102_P-at-1102-184386	OP335831T003	2017-06-01	2017-06-01	 15	 0.01432	 40.44454956
1102_PACK-x-1102_PACK	00689227329_1102_P-at-1102-184366	OP335841T003	2017-06-01	2017-06-01	 15	 0.00424	 15.16217136
1102_PACK-x-1102_PACK	00689167120_1102_P-at-1102-184338	OP335951T003	2017-06-01	2017-06-01	 15	 0.01312	 21.98059273
1102_PACK-x-1102_PACK	10250908240_1102_P-at-1102-184486	OP337340T003	2017-06-01	2017-06-01	 15	 0.00416	 18.83435059
1102_PACK-x-1102_PACK	00510908320_1102_P-at-1102-184139	OP337505T003	2017-06-01	2017-06-01	 15	 0.00424	 267.11999512
1102_PACK-x-1102_PACK	00579231212_1102_P-at-1102-184279	OP345632T003	2017-06-01	2017-06-01	 15	 0.00824	 123.41122437
1102_PACK-x-1102_PACK	00159039250_1102_P-at-1102-183963	OP345931T003	2017-06-01	2017-06-01	 15	 0.00384	 17.48755264
1102_PACK-x-1102_PACK	00129611313_1102_P-at-1102-183821	OP345962T003	2017-06-01	2017-06-01	 15	 0.00512	 44.73215866
1102_PACK-x-1102_PACK	00120855214_1102_P-at-1102-183778	OP346450T003	2017-06-01	2017-06-01	 15	 0.00824	 3.11621976
1102_PACK-x-1102_PACK	00010331210_1102_P-at-1102-183615	OP346571T003	2017-06-01	2017-06-01	 15	 8.83200169	 229.63204956
1102_PACK-x-1102_PACK	00555802310_1102_P-at-1102-184207	OP346958T003	2017-06-01	2017-06-01	 15	 0.00328	 7.98299503
1102_PACK-x-1102_PACK	00689169329_1102_P-at-1102-184354	OP355860T003	2017-06-01	2017-06-01	 15	 0.00424	 73.96368408
1102_PACK-x-1102_PACK	00109621241_1102_P-at-1102-183744	OP356208T003	2017-06-01	2017-06-01	 15	 0.01432	 81.2634201
1102_PACK-x-1102_PACK	00159038320_1102_P-at-1102-183959	OP357221T003	2017-06-01	2017-06-01	 15	 0.0028	 14.07462025
1102_PACK-x-1102_PACK	00159038220_1102_P-at-1102-183956	OP357256T003	2017-06-01	2017-06-01	 15	 0.00552	 9.49622154
1102_PACK-x-1102_PACK	00010J32240_1102_P-at-1102-183671	OP357930T003	2017-06-01	2017-06-01	 15	 0.00328	 6.55999994
1102_PACK-x-1102_PACK	0055Y184250_1102_P-at-1102-184228	OP364794T003	2017-06-01	2017-06-01	 15	 0.00384	 0.89072639
1102_PACK-x-1102_PACK	00859223212_1102_P-at-1102-184398	OP365866T003	2017-06-01	2017-06-01	 15	 0.00552	 19.83098602
1102_PACK-x-1102_PACK	10589303212_1102_P-at-1102-184525	OP365878T003	2017-06-01	2017-06-01	 15	 0.00824	 15.22850895
1102_PACK-x-1102_PACK	00159038210_1102_P-at-1102-183955	OP367299T003	2017-06-01	2017-06-01	 15	 0.00816	 4.85560799
1102_PACK-x-1102_PACK	10250908210_1102_P-at-1102-184485	OP367481T003	2017-06-01	2017-06-01	 15	 0.0048	 21.46805763
1102_PACK-x-1102_PACK	00289625120_1102_P-at-1102-183987	OP376479T003	2017-06-01	2017-06-01	 15	 0.01088	 2.43407369
1102_PACK-x-1102_PACK	00159039220_1102_P-at-1102-183962	OP376495T003	2017-06-01	2017-06-01	 15	 0.00544	 7.58292484
1102_PACK-x-1102_PACK	00010601320_1102_P-at-1102-183654	OP377034T003	2017-06-01	2017-06-01	 15	 0.01336	 53.43999863
1102_PACK-x-1102_PACK	00299698241_1102_P-at-1102-184026	OP377219T003	2017-06-01	2017-06-01	 15	 0.00576	 17.20385361
1102_PACK-x-1102_PACK	00159039310_1102_P-at-1102-183964	OP386417T003	2017-06-01	2017-06-01	 15	 0.00328	 2.13865829
1102_PACK-x-1102_PACK	00010601210_1102_P-at-1102-183652	OP387052T003	2017-06-01	2017-06-01	 15	 32.63999939	 65.27999878
1102_PACK-x-1102_PACK	00552594250_1102_P-at-1102-184194	OP387535T003	2017-06-01	2017-06-01	 15	 0.00384	 10.35905266
1102_PACK-x-1102_PACK	00010J32210_1102_P-at-1102-183670	OP388032T003	2017-06-01	2017-06-01	 15	 11.03999996	 33.11999893
1102_PACK-x-1102_PACK	00010W90150_1102_P-at-1102-183679	OP388040T003	2017-06-01	2017-06-01	 15	 22.4640007	 22.4640007
1102_PACK-x-1102_PACK	00140908250_1102_P-at-1102-183926	OP388145T003	2017-06-01	2017-06-01	 15	 0.00384	 3.32332802
1102_PACK-x-1102_PACK	00010W90320_1102_P-at-1102-183683	OP398362T003	2017-06-01	2017-06-01	 15	 0.00256	 12.28800011
1102_PACK-x-1102_PACK	1315G128210_1102_P-at-1102-184605	OP406575T003	2017-06-01	2017-06-01	 15	 0.01896001	 417.12020874
1102_PACK-x-1102_PACK	00553503250_1102_P-at-1102-184202	OP406995T003	2017-06-01	2017-06-01	 15	 0.00384	 25.42033958
1102_PACK-x-1102_PACK	00299268236_1102_P-at-1102-184015	OP407578T003	2017-06-01	2017-06-01	 15	 0.00576	 23.90321159
1102_PACK-x-1102_PACK	00010W90210_1102_P-at-1102-183680	OP408416T003	2017-06-01	2017-06-01	 15	 13.24800014	 26.49600029
1102_PACK-x-1102_PACK	00010506210_1102_P-at-1102-183635	OP408559T003	2017-06-01	2017-06-01	 15	 11.03999996	 176.63999939
1102_PACK-x-1102_PACK	00519604329_1102_P-at-1102-184157	OP417767T003	2017-06-01	2017-06-01	 15	 0.00424	 67.95159912
1102_PACK-x-1102_PACK	21070000240_1102_P-at-1102-184645	OP418210T003	2017-06-01	2017-06-01	 15	 0.0136	 309.26971436
1102_PACK-x-1102_PACK	21060000240_1102_P-at-1102-184641	OP418215T003	2017-06-01	2017-06-01	 15	 0.0136	 110.27206421
1102_PACK-x-1102_PACK	00140908320_1102_P-at-1102-183928	OP418797T003	2017-06-01	2017-06-01	 15	 0.0028	 8.83679962
1102_PACK-x-1102_PACK	00140908220_1102_P-at-1102-183925	OP418834T003	2017-06-01	2017-06-01	 15	 0.00552	 0.16008
1102_PACK-x-1102_PACK	00552595250_1102_P-at-1102-184198	OP426948T003	2017-06-01	2017-06-01	 15	 0.00384	 16.61226273
1102_PACK-x-1102_PACK	00552593250_1102_P-at-1102-184190	OP426952T003	2017-06-01	2017-06-01	 15	 0.00384	 3.30600953
1102_PACK-x-1102_PACK	00552594310_1102_P-at-1102-184195	OP427912T003	2017-06-01	2017-06-01	 15	 0.00328	 0.87093842
1102_PACK-x-1102_PACK	00140908310_1102_P-at-1102-183927	OP428568T003	2017-06-01	2017-06-01	 15	 0.00328	 8.36252403
1102_PACK-x-1102_PACK	00649175328_1102_P-at-1102-184297	OP436725T003	2017-06-01	2017-06-01	 15	 0.00192	 5.76000023
1102_PACK-x-1102_PACK	00519607329_1102_P-at-1102-184166	OP436806T003	2017-06-01	2017-06-01	 15	 0.00424	 22.06121063
1102_PACK-x-1102_PACK	00519605341_1102_P-at-1102-184161	OP436819T003	2017-06-01	2017-06-01	 15	 0.00424	 46.62973785
1102_PACK-x-1102_PACK	00289625241_1102_P-at-1102-183989	OP437046T003	2017-06-01	2017-06-01	 15	 0.00352	 5.4804287
1102_PACK-x-1102_PACK	00553503320_1102_P-at-1102-184204	OP437238T003	2017-06-01	2017-06-01	 15	 0.0028	 84.0333786
1102_PACK-x-1102_PACK	21070000320_1102_P-at-1102-184647	OP438128T003	2017-06-01	2017-06-01	 15	 0.006	 26.65967941
1102_PACK-x-1102_PACK	21060000320_1102_P-at-1102-184642	OP438129T003	2017-06-01	2017-06-01	 15	 0.006	 39.10548019
1102_PACK-x-1102_PACK	21040000240_1102_P-at-1102-184631	OP438179T003	2017-06-01	2017-06-01	 15	 0.0136	 411.32330322
1102_PACK-x-1102_PACK	21050000240_1102_P-at-1102-184636	OP438180T003	2017-06-01	2017-06-01	 15	 0.0136	 410.39862061
1102_PACK-x-1102_PACK	00010W92241_1102_P-at-1102-183693	OP438648T003	2017-06-01	2017-06-01	 15	 5.24800062	 20.99200249
1102_PACK-x-1102_PACK	00749281213_1102_P-at-1102-184385	OP446489T003	2017-06-01	2017-06-01	 15	 0.0168	 11.35108757
1102_PACK-x-1102_PACK	00129611214_1102_P-at-1102-183819	OP446962T003	2017-06-01	2017-06-01	 15	 0.00824	 39.70417786
1102_PACK-x-1102_PACK	00553503310_1102_P-at-1102-184203	OP447074T003	2017-06-01	2017-06-01	 15	 0.00328	 31.3836956
1102_PACK-x-1102_PACK	21070000310_1102_P-at-1102-184646	OP447950T003	2017-06-01	2017-06-01	 15	 0.00824	 7.74749517
1102_PACK-x-1102_PACK	21070000210_1102_P-at-1102-184644	OP447978T003	2017-06-01	2017-06-01	 15	 0.02639999	 313.52813721
1102_PACK-x-1102_PACK	21060000210_1102_P-at-1102-184640	OP447979T003	2017-06-01	2017-06-01	 15	 0.02639999	 89.07831573
1102_PACK-x-1102_PACK	00140308250_1102_P-at-1102-183892	OP448470T003	2017-06-01	2017-06-01	 15	 0.00384	 1.30859518
1102_PACK-x-1102_PACK	00519603329_1102_P-at-1102-184153	OP456922T003	2017-06-01	2017-06-01	 15	 0.00424	 32.74115372
1102_PACK-x-1102_PACK	54900000320_1102_P-at-1102-184690	OP457736T003	2017-06-01	2017-06-01	 15	 0.006	 14.72916031
1102_PACK-x-1102_PACK	54900000240_1102_P-at-1102-184689	OP457780T003	2017-06-01	2017-06-01	 15	 0.0136	 7.41390419
1102_PACK-x-1102_PACK	21040000320_1102_P-at-1102-184633	OP458304T003	2017-06-01	2017-06-01	 15	 0.006	 48.99491882
1102_PACK-x-1102_PACK	21050000320_1102_P-at-1102-184638	OP458305T003	2017-06-01	2017-06-01	 15	 0.006	 184.65731812
1102_PACK-x-1102_PACK	21030000240_1102_P-at-1102-184627	OP458364T003	2017-06-01	2017-06-01	 15	 0.0136	 53.35021591
1102_PACK-x-1102_PACK	21020000240_1102_P-at-1102-184622	OP458365T003	2017-06-01	2017-06-01	 15	 0.0136	 216.35668945
1102_PACK-x-1102_PACK	00640908240_1102_P-at-1102-184287	OP458514T003	2017-06-01	2017-06-01	 15	 7.87200117	 55.10400772
1102_PACK-x-1102_PACK	01260W82240_1102_P-at-1102-184416	OP458648T003	2017-06-01	2017-06-01	 15	 11.27999973	 11.27999973
1102_PACK-x-1102_PACK	00109621212_1102_P-at-1102-183743	OP467262T003	2017-06-01	2017-06-01	 15	 0.0168	 2.10302401
1102_PACK-x-1102_PACK	00552595310_1102_P-at-1102-184199	OP467291T003	2017-06-01	2017-06-01	 15	 0.00328	 7.45835924
1102_PACK-x-1102_PACK	00552593310_1102_P-at-1102-184191	OP467293T003	2017-06-01	2017-06-01	 15	 0.00328	 2.88016796
1102_PACK-x-1102_PACK	21050000310_1102_P-at-1102-184637	OP468285T003	2017-06-01	2017-06-01	 15	 0.00824	 1.98410964
1102_PACK-x-1102_PACK	21040000210_1102_P-at-1102-184630	OP468333T003	2017-06-01	2017-06-01	 15	 0.02639999	 569.9710083
1102_PACK-x-1102_PACK	21050000210_1102_P-at-1102-184635	OP468334T003	2017-06-01	2017-06-01	 15	 0.02639999	 232.49467468
1102_PACK-x-1102_PACK	00010616150_1102_P-at-1102-183656	OP468902T003	2017-06-01	2017-06-01	 15	 18.71999931	 37.43999863
1102_PACK-x-1102_PACK	00689224243_1102_P-at-1102-184359	OP477994T003	2017-06-01	2017-06-01	 15	 0.00576	 25.99861908
1102_PACK-x-1102_PACK	21030000320_1102_P-at-1102-184628	OP478412T003	2017-06-01	2017-06-01	 15	 0.006	 23.4511795
1102_PACK-x-1102_PACK	21020000320_1102_P-at-1102-184624	OP478416T003	2017-06-01	2017-06-01	 15	 0.006	 55.30271912
1102_PACK-x-1102_PACK	17900000240_1102_P-at-1102-184618	OP478526T003	2017-06-01	2017-06-01	 15	 0.0136	 1287.60290527
1102_PACK-x-1102_PACK	00640908320_1102_P-at-1102-184289	OP478543T003	2017-06-01	2017-06-01	 15	 0.00192	 13.82400036
1102_PACK-x-1102_PACK	01260W82320_1102_P-at-1102-184418	OP478664T003	2017-06-01	2017-06-01	 15	 0.0024	 14.39999962
1102_PACK-x-1102_PACK	01260908320_1102_P-at-1102-184408	OP478716T003	2017-06-01	2017-06-01	 15	 0.0024	 28.79999924
1102_PACK-x-1102_PACK	00140308320_1102_P-at-1102-183894	OP478894T003	2017-06-01	2017-06-01	 15	 0.0028	 6.33561611
1102_PACK-x-1102_PACK	00140308220_1102_P-at-1102-183891	OP478940T003	2017-06-01	2017-06-01	 15	 0.00552	 0.17741279
1102_PACK-x-1102_PACK	00010616240_1102_P-at-1102-183658	OP479020T003	2017-06-01	2017-06-01	 15	 6.5600009	 72.16001129
1102_PACK-x-1102_PACK	00519605192_1102_P-at-1102-184159	OP486945T003	2017-06-01	2017-06-01	 15	 0.00824	 51.66616821
1102_PACK-x-1102_PACK	13150337210_1102_P-at-1102-184589	OP487348T003	2017-06-01	2017-06-01	 15	 0.01896001	 396.26422119
1102_PACK-x-1102_PACK	00689224313_1102_P-at-1102-184360	OP487883T003	2017-06-01	2017-06-01	 15	 0.00512	 0.17792
1102_PACK-x-1102_PACK	00299698212_1102_P-at-1102-184025	OP487992T003	2017-06-01	2017-06-01	 15	 0.00824	 49.54893112
1102_PACK-x-1102_PACK	21030000210_1102_P-at-1102-184626	OP488335T003	2017-06-01	2017-06-01	 15	 0.02639999	 30.85261154
1102_PACK-x-1102_PACK	21020000210_1102_P-at-1102-184621	OP488338T003	2017-06-01	2017-06-01	 15	 0.02639999	 128.68147278
1102_PACK-x-1102_PACK	00640908310_1102_P-at-1102-184288	OP488453T003	2017-06-01	2017-06-01	 15	 6.14400005	 6.14400005
1102_PACK-x-1102_PACK	00640908210_1102_P-at-1102-184286	OP488496T003	2017-06-01	2017-06-01	 15	 13.24800014	 119.23200226
1102_PACK-x-1102_PACK	01260W82210_1102_P-at-1102-184415	OP488612T003	2017-06-01	2017-06-01	 15	 18	 18
1102_PACK-x-1102_PACK	00140308310_1102_P-at-1102-183893	OP488779T003	2017-06-01	2017-06-01	 15	 0.00328	 11.51981926
1102_PACK-x-1102_PACK	00140308210_1102_P-at-1102-183890	OP488824T003	2017-06-01	2017-06-01	 15	 0.00816	 3.69011521
1102_PACK-x-1102_PACK	00689227243_1102_P-at-1102-184365	OP497162T003	2017-06-01	2017-06-01	 15	 0.00576	 7.13208961
1102_PACK-x-1102_PACK	00309181120_1102_P-at-1102-184085	OP497182T003	2017-06-01	2017-06-01	 15	 0.01312	 31.34910965
1102_PACK-x-1102_PACK	17900000320_1102_P-at-1102-184619	OP498645T003	2017-06-01	2017-06-01	 15	 0.006	 127.2303009
1102_PACK-x-1102_PACK	10909612214_1102_P-at-1102-184546	OP507798T003	2017-06-01	2017-06-01	 15	 0.0168	 5.976264
1102_PACK-x-1102_PACK	00010403210_1102_P-at-1102-183619	OP507881T003	2017-06-01	2017-06-01	 15	 39.16799927	 2350.08007813
1102_PACK-x-1102_PACK	17900000210_1102_P-at-1102-184617	OP508463T003	2017-06-01	2017-06-01	 15	 0.02639999	 742.32196045
1102_PACK-x-1102_PACK	00010616210_1102_P-at-1102-183657	OP508870T003	2017-06-01	2017-06-01	 15	 11.03999996	 77.27999878
1102_PACK-x-1102_PACK	00689169243_1102_P-at-1102-184352	OP517209T003	2017-06-01	2017-06-01	 15	 0.00576	 27.41276169
1102_PACK-x-1102_PACK	00579192241_1102_P-at-1102-184277	OP518098T003	2017-06-01	2017-06-01	 15	 0.00576	 55.09065628
1102_PACK-x-1102_PACK	00309180241_1102_P-at-1102-184083	OP518101T003	2017-06-01	2017-06-01	 15	 0.00576	 67.48847961
1102_PACK-x-1102_PACK	10909615214_1102_P-at-1102-184554	OP526954T003	2017-06-01	2017-06-01	 15	 0.0168	 4.13195992
1102_PACK-x-1102_PACK	00550421336_1102_P-at-1102-184175	OP527609T003	2017-06-01	2017-06-01	 15	 0.0028	 12.14956379
1102_PACK-x-1102_PACK	00300997240_1102_P-at-1102-184055	OP537990T003	2017-06-01	2017-06-01	 15	 0.00576	 128.13845825
1102_PACK-x-1102_PACK	1027M002210_1102_P-at-1102-184488	OP546837T003	2017-06-01	2017-06-01	 15	 0.02639999	 105.59996033
